Xpos,Ypos,Zpos,DoneFlag
0.952371,2.6139731,0.0744102,false
0.9100131,2.550453,0.10718228,false
0.86762255,2.4868593,0.13723484,false
0.82519937,2.4231923,0.16456504,false
0.78274345,2.3594513,0.18917032,false
0.7402548,2.2956367,0.21104835,false
0.69773334,2.2317476,0.23019715,false
0.655179,2.1677847,0.24661492,false
0.61259174,2.1037471,0.2603002,false
0.56997156,2.039635,0.2712517,false
0.52731836,1.9754483,0.27946854,false
0.4846321,1.9111865,0.28495002,false
0.4419127,1.8468496,0.2876957,false
0.39916018,1.7824374,0.28770548,false
0.3563744,1.7179497,0.28497922,false
0.31355536,1.6533865,0.27951652,false
0.27070302,1.5887475,0.27131668,false
0.22781728,1.5240324,0.26037875,false
0.18489812,1.4592412,0.24670152,false
0.1419455,1.3943735,0.2302835,false
0.09895934,1.3294294,0.21112289,false
0.0559396,1.2644086,0.18921767,false
0.012886226,1.1993109,0.1645655,false
-0.030200833,1.1341361,0.13716382,false
-0.07332163,1.068884,0.10700971,false
-0.11647622,1.0035545,0.07410004,false
-0.15966466,0.93814737,0.038431376,false
-0.202887,0.8726624,0.0,true
1.298391,2.7591174,-0.032696202,false
1.2619936,2.7064416,0.021237211,false
1.2255721,2.6537154,0.07248237,false
1.1891266,2.6009388,0.121034384,false
1.1526569,2.5481114,0.16688864,false
1.116163,2.4952333,0.21004078,false
1.0796449,2.4423044,0.2504867,false
1.0431027,2.3893247,0.28822252,false
1.0065361,2.3362937,0.32324472,false
0.9699453,2.2832117,0.3555499,false
0.9333301,2.2300787,0.38513508,false
0.8966906,2.1768942,0.41199747,false
0.86002666,2.1236582,0.4361345,false
0.8233383,2.0703707,0.4575439,false
0.7866255,2.0170314,0.47622377,false
0.74988824,1.9636407,0.4921723,false
0.7131264,1.9101981,0.50538814,false
0.67634004,1.8567034,0.51587003,false
0.63952905,1.8031569,0.5236171,false
0.6026935,1.7495581,0.5286287,false
0.5658333,1.6959071,0.53090453,false
0.52894837,1.6422038,0.5304444,false
0.4920387,1.588448,0.5272482,false
0.45510432,1.5346398,0.52131546,false
0.41814512,1.4807789,0.51264536,false
0.38116112,1.4268652,0.5012371,false
0.3441523,1.3728988,0.48708925,false
0.30711856,1.3188794,0.4702003,false
0.27005988,1.2648069,0.45056847,false
0.23297629,1.2106812,0.42819163,false
0.19586769,1.1565022,0.4030674,false
0.15873407,1.10227,0.3751932,false
0.12157541,1.0479842,0.34456608,false
0.084391646,0.99364483,0.3111828,false
0.047182765,0.93925184,0.2750399,false
0.009948728,0.884805,0.23613364,false
-0.0273105,0.83030427,0.19445994,false
-0.064594954,0.77574956,0.15001449,false
-0.10190466,0.72114074,0.10279267,false
-0.13923967,0.6664777,0.052789576,false
-0.1766,0.6117603,0.0,true
0.16533044,1.668041,-0.019153874,false
0.15137905,1.6473749,0.019726524,false
0.13742413,1.6267011,0.05589475,false
0.12346567,1.6060195,0.08934737,false
0.10950368,1.5853302,0.120081216,false
0.09553815,1.5646331,0.1480934,false
0.08156907,1.5439283,0.17338127,false
0.06759645,1.5232155,0.19594246,false
0.05362029,1.502495,0.21577488,false
0.039640583,1.4817668,0.23287669,false
0.02565733,1.4610307,0.24724634,false
0.011670525,1.4402869,0.25888255,false
-0.0023198316,1.4195352,0.26778427,false
-0.016313741,1.3987757,0.2739508,false
-0.030311206,1.3780084,0.27738157,false
-0.044312228,1.3572332,0.27807647,false
-0.05831681,1.3364502,0.2760354,false
-0.072324954,1.3156594,0.271258,false
-0.08633666,1.2948607,0.26374364,false
-0.10035192,1.2740542,0.2534915,false
-0.114370756,1.2532398,0.24050036,false
-0.12839316,1.2324175,0.22476882,false
-0.14241913,1.2115873,0.20629518,false
-0.15644868,1.1907493,0.18507746,false
-0.17048179,1.1699034,0.16111341,false
-0.18451849,1.1490495,0.1344005,false
-0.19855875,1.1281879,0.10493594,false
-0.2126026,1.1073183,0.072716616,false
-0.22665003,1.0864408,0.037739184,false
-0.24070103,1.0655553,0.0,true
0.17833991,1.0343388,-0.016144237,false
0.15222152,1.0261382,0.002784233,false
0.12609074,1.0179362,0.018981552,false
0.09994755,1.0097332,0.03244625,false
0.07379194,1.0015289,0.043177128,false
0.047623914,0.9933233,0.051173255,false
0.02144345,0.9851166,0.056433972,false
-0.0047494634,0.9769086,0.05895889,false
-0.030954838,0.9686994,0.058747903,false
-0.057172686,0.960489,0.055800844,false
-0.08340301,0.95227736,0.050117288,false
-0.10964584,0.9440645,0.041696537,false
-0.13590118,0.9358504,0.030537613,false
-0.16216904,0.9276351,0.016639274,false
-0.18844943,0.9194185,0.0,true
3.028704,3.5923765,-0.02479696,false
2.9211643,3.5098848,0.0129475035,false
2.813414,3.4272695,0.047978323,false
2.7054522,3.3445299,0.08029218,false
2.5972784,3.2616656,0.10988602,false
2.4888911,3.1786764,0.13675705,false
2.3802898,3.0955617,0.16090274,false
2.2714736,3.0123215,0.18232085,false
2.162442,2.928955,0.2010094,false
2.0531936,2.8454623,0.21696664,false
1.9437277,2.7618425,0.23019114,false
1.8340436,2.6780956,0.24068174,false
1.7241403,2.5942209,0.24843751,false
1.614017,2.5102181,0.25345784,false
1.5036727,2.4260871,0.25574234,false
1.3931067,2.3418272,0.25529093,false
1.2823179,2.257438,0.25210342,false
1.1713054,2.172919,0.24617937,false
1.0600685,2.0882702,0.23751806,false
0.94860613,2.003491,0.22611846,false
0.8369174,1.918581,0.21197933,false
0.7250014,1.8335397,0.19509912,false
0.6128572,1.7483667,0.175476,false
0.5004839,1.6630617,0.1531079,false
0.38788047,1.5776243,0.12799244,false
0.27504605,1.4920541,0.10012699,false
0.16197966,1.4063505,0.069508605,false
0.048680335,1.3205132,0.036134105,false
-0.06485287,1.2345419,0.0,true
0.75217354,1.5443776,-0.044722214,false
0.7407208,1.525879,0.022729184,false
0.7292657,1.5073744,0.087520845,false
0.7178082,1.4888635,0.14964662,false
0.7063483,1.4703465,0.20910065,false
0.694886,1.4518231,0.26587725,false
0.6834214,1.4332935,0.31997102,false
0.67195433,1.4147577,0.37137684,false
0.66048485,1.3962157,0.4200898,false
0.64901304,1.3776673,0.46610528,false
0.63753885,1.3591129,0.5094189,false
0.6260622,1.3405521,0.5500265,false
0.61458325,1.321985,0.5879243,false
0.60310185,1.3034117,0.62310857,false
0.5916181,1.2848321,0.6555761,false
0.58013195,1.2662463,0.68532383,false
0.56864333,1.2476542,0.7123488,false
0.5571524,1.2290559,0.7366487,false
0.54565907,1.2104512,0.75822103,false
0.5341633,1.1918403,0.7770639,false
0.52266514,1.173223,0.7931756,false
0.5111646,1.1545994,0.8065546,false
0.49966162,1.1359696,0.8171998,false
0.48815626,1.1173335,0.8251102,false
0.4766485,1.0986911,0.8302852,false
0.46513835,1.0800424,0.83272433,false
0.45362577,1.0613873,0.8324276,false
0.4421108,1.0427259,0.8293948,false
0.4305934,1.0240582,0.82362545,false
0.4190736,1.0053842,0.8151189,false
0.4075514,0.9867039,0.80387414,false
0.39602682,0.96801716,0.78988993,false
0.3844998,0.94932413,0.7731647,false
0.37297037,0.9306247,0.7536967,false
0.3614385,0.911919,0.7314838,false
0.34990427,0.8932069,0.7065238,false
0.33836758,0.8744885,0.6788138,false
0.32682848,0.8557637,0.6483512,false
0.315287,0.8370325,0.6151326,false
0.30374306,0.81829494,0.57915455,false
0.29219672,0.79955107,0.54041344,false
0.28064796,0.78080076,0.4989051,false
0.26909676,0.7620441,0.45462528,false
0.25754315,0.743281,0.40756938,false
0.24598712,0.72451156,0.3577325,false
0.23442867,0.7057357,0.30510947,false
0.22286779,0.6869534,0.24969481,false
0.21130449,0.6681648,0.19148274,false
0.19973874,0.6493697,0.1304672,false
0.18817058,0.6305682,0.06664185,false
0.1766,0.6117603,0.0,true
1.7315501,6.7759037,-0.02042292,false
1.7002853,6.691049,0.061139446,false
1.6690028,6.606064,0.14007898,false
1.6377023,6.520947,0.21638824,false
1.6063842,6.435698,0.2900601,false
1.5750482,6.3503165,0.3610876,false
1.5436944,6.264803,0.42946398,false
1.5123228,6.179156,0.49518284,false
1.4809332,6.0933757,0.5582379,false
1.4495257,6.007461,0.6186233,false
1.4181004,5.9214125,0.6763332,false
1.3866571,5.835229,0.73136204,false
1.3551958,5.74891,0.78370476,false
1.3237165,5.662456,0.8333563,false
1.2922193,5.5758653,0.8803119,false
1.260704,5.4891386,0.92456716,false
1.2291707,5.4022746,0.96611786,false
1.1976193,5.315274,1.00496,false
1.1660498,5.2281346,1.0410899,false
1.1344624,5.1408577,1.0745041,false
1.1028566,5.053442,1.1051996,false
1.0712328,4.965887,1.1331733,false
1.0395907,4.8781924,1.1584227,false
1.0079305,4.790358,1.1809454,false
0.97625214,4.7023835,1.2007393,false
0.9445555,4.6142673,1.2178025,false
0.91284066,4.5260105,1.2321336,false
0.8811075,4.4376116,1.2437313,false
0.84935606,4.3490705,1.2525944,false
0.81758624,4.2603865,1.2587222,false
0.78579813,4.17156,1.2621144,false
0.7539917,4.082589,1.2627707,false
0.72216684,3.9934742,1.260691,false
0.69032365,3.904215,1.255875,false
0.658462,3.8148108,1.248322,false
0.6265819,3.7252607,1.2380311,false
0.5946833,3.635565,1.2250013,false
0.56276625,3.5457227,1.2092311,false
0.53083074,3.4557335,1.1907188,false
0.49887663,3.3655968,1.1694623,false
0.466904,3.2753122,1.1454594,false
0.43491283,3.1848793,1.1187077,false
0.40290302,3.0942974,1.0892043,false
0.3708746,3.0035663,1.056946,false
0.33882758,2.9126852,1.0219296,false
0.3067619,2.8216536,0.9841514,false
0.27467752,2.7304714,0.9436075,false
0.24257444,2.6391377,0.9002936,false
0.21045263,2.5476522,0.85420525,false
0.1783121,2.4560142,0.80533767,false
0.14615278,2.3642235,0.7536858,false
0.11397469,2.2722793,0.69924414,false
0.08177778,2.180181,0.6420072,false
0.04956204,2.0879285,0.5819689,false
0.017327448,1.9955211,0.5191231,false
-0.014926021,1.9029582,0.45346308,false
-0.04719839,1.8102392,0.38498208,false
-0.07948968,1.7173637,0.3136729,false
-0.11179991,1.6243312,0.23952806,false
-0.14412911,1.5311412,0.16253977,false
-0.17647728,1.4377929,0.08269989,false
-0.20884448,1.3442861,0.0,true
4.823401,5.2485895,-0.040247202,false
4.7452693,5.172066,0.038996175,false
4.6670265,5.095436,0.115610145,false
4.588672,5.018699,0.18958752,false
4.510206,4.941855,0.2609213,false
4.431628,4.8649035,0.32960477,false
4.352938,4.787844,0.39563143,false
4.274135,4.7106767,0.45899504,false
4.195219,4.633401,0.5196896,false
4.11619,4.5560164,0.5777093,false
4.037047,4.4785233,0.6330487,false
3.9577901,4.4009204,0.68570244,false
3.8784187,4.3232083,0.7356656,false
3.7989328,4.245386,0.7829334,false
3.719332,4.1674542,0.8275013,false
3.6396158,4.0894113,0.8693651,false
3.5597842,4.0112576,0.9085208,false
3.4798362,3.9329927,0.9449647,false
3.3997722,3.8546166,0.97869337,false
3.3195915,3.7761285,1.0097035,false
3.2392936,3.6975284,1.0379924,false
3.1588786,3.618816,1.063557,false
3.0783458,3.5399907,1.0863954,false
2.997695,3.4610522,1.106505,false
2.916926,3.3820004,1.1238843,false
2.8360379,3.302835,1.1385316,false
2.755031,3.2235553,1.1504455,false
2.6739047,3.1441615,1.159625,false
2.5926585,3.064653,1.1660694,false
2.5112922,2.9850292,1.1697781,false
2.4298053,2.9052904,1.170751,false
2.3481977,2.8254356,1.1689879,false
2.266469,2.7454648,1.1644884,false
2.1846185,2.6653776,1.1572522,false
2.1026464,2.5851736,1.1472782,false
2.0205517,2.5048528,1.1345654,false
1.9383343,2.4244144,1.1191123,false
1.8559941,2.3438582,1.1009173,false
1.7735304,2.263184,1.0799785,false
1.690943,2.1823914,1.0562935,false
1.6082314,2.10148,1.0298599,false
1.5253953,2.0204494,1.000675,false
1.4424343,1.9392995,0.9687357,false
1.359348,1.8580295,0.9340386,false
1.2761363,1.7766395,0.89658016,false
1.1927984,1.6951288,0.85635644,false
1.109334,1.6134971,0.81336325,false
1.0257429,1.5317444,0.7675961,false
0.94202465,1.4498699,0.7190504,false
0.85817885,1.3678733,0.6677209,false
0.774205,1.2857546,0.61360234,false
0.69010293,1.2035129,0.55668914,false
0.60587204,1.1211482,0.4969753,false
0.5215121,1.0386602,0.43445462,false
0.43702254,0.95604813,0.36912057,false
0.35240307,0.87331194,0.30096632,false
0.2676533,0.79045117,0.22998476,false
0.18277277,0.70746547,0.15616842,false
0.09776112,0.6243544,0.07950952,false
0.012617923,0.5411176,0.0,true
1.8154255,1.4970908,-0.0007677731,false
1.755537,1.466798,0.037484612,false
1.6955831,1.4364883,0.073024005,false
1.635564,1.406162,0.10584704,false
1.5754793,1.3758191,0.13595061,false
1.515329,1.3454593,0.16333187,false
1.4551128,1.3150829,0.18798824,false
1.3948307,1.2846897,0.20991744,false
1.3344826,1.2542796,0.22911741,false
1.2740682,1.2238529,0.2455864,false
1.2135875,1.1934092,0.25932288,false
1.1530402,1.1629487,0.27032566,false
1.0924263,1.1324714,0.27859378,false
1.0317454,1.1019773,0.28412652,false
0.97099775,1.0714662,0.28692353,false
0.91018295,1.0409383,0.2869846,false
0.84930086,1.0103934,0.28430963,false
0.78835136,0.97983146,0.2788982,false
0.7273343,0.94925267,0.2707497,false
0.6662496,0.9186568,0.2598631,false
0.60509694,0.888044,0.24623725,false
0.54387635,0.8574142,0.22987062,false
0.48258758,0.82676727,0.21076144,false
0.42123047,0.79610336,0.18890768,false
0.35980493,0.76542234,0.16430704,false
0.29831076,0.7347242,0.13695692,false
0.23674782,0.70400894,0.10685444,false
0.17511596,0.67327654,0.07399646,false
0.11341501,0.64252704,0.03837955,false
0.051644832,0.6117603,0.0,true
2.7462218,3.583367,-0.019555636,false
2.6571953,3.4928932,0.023348942,false
2.5680244,3.4022703,0.06354693,false
2.478709,3.3114982,0.10103451,false
2.3892481,3.2205758,0.13580811,false
2.2996418,3.129503,0.16786446,false
2.2098892,3.038279,0.1972005,false
2.1199899,2.9469037,0.2238135,false
2.0299435,2.8553765,0.24770093,false
1.9397495,2.7636964,0.26886058,false
1.8494074,2.6718636,0.28729048,false
1.7589167,2.5798771,0.30298895,false
1.668277,2.4877367,0.31595454,false
1.5774877,2.3954418,0.32618612,false
1.4865483,2.3029916,0.3336828,false
1.3954583,2.2103858,0.338444,false
1.3042175,2.1176238,0.34046936,false
1.2128248,2.0247054,0.3397588,false
1.1212802,1.9316297,0.33631212,false
1.0295831,1.8383962,0.33012882,false
0.93773276,1.7450044,0.32120818,false
0.84572893,1.651454,0.30954915,false
0.7535709,1.557744,0.29515046,false
0.66125834,1.4638743,0.27801052,false
0.5687906,1.3698441,0.2581275,false
0.47616717,1.2756529,0.23549928,false
0.38338757,1.1813002,0.21012345,false
0.29045123,1.0867854,0.18199737,false
0.19735762,0.9921079,0.15111807,false
0.10410625,0.8972673,0.117482334,false
0.010696544,0.80226284,0.08108665,false
-0.082872026,0.707094,0.04192723,false
-0.1766,0.6117603,0.0,true
0.08842385,0.65035856,-0.0015770227,false
0.022287417,0.64071155,0.0029211282,false
-0.04392857,0.6310628,0.0046834243,false
-0.110224314,0.6214124,0.0037097924,false
-0.1766,0.6117603,0.0,true
2.1563032,2.5366333,-0.037569083,false
2.1096137,2.493802,0.023116538,false
2.0628848,2.4509377,0.081127316,false
2.016116,2.40804,0.13645773,false
1.9693074,2.3651087,0.18910252,false
1.9224591,2.322144,0.23905668,false
1.8755709,2.279146,0.28631547,false
1.8286427,2.236114,0.33087435,false
1.7816745,2.1930485,0.37272912,false
1.7346662,2.1499493,0.41187578,false
1.6876178,2.1068165,0.44831064,false
1.6405292,2.0636497,0.48203018,false
1.5934001,2.020449,0.5130313,false
1.5462307,1.9772145,0.54131097,false
1.4990209,1.9339459,0.56686664,false
1.4517705,1.8906434,0.5896958,false
1.4044796,1.8473067,0.6097964,false
1.3571482,1.803936,0.62716657,false
1.3097758,1.7605311,0.6418047,false
1.2623628,1.7170919,0.6537095,false
1.2149088,1.6736184,0.6628799,false
1.167414,1.6301106,0.66931516,false
1.1198782,1.5865684,0.67301476,false
1.0723011,1.5429918,0.67397845,false
1.0246831,1.4993806,0.67220616,false
0.97702384,1.4557347,0.6676976,false
0.92932326,1.4120544,0.6604522,false
0.8815813,1.3683393,0.65046906,false
0.83379793,1.3245896,0.6377471,false
0.7859731,1.280805,0.6222849,false
0.7381066,1.2369856,0.60408074,false
0.69019854,1.1931313,0.5831327,false
0.6422487,1.149242,0.5594386,false
0.5942571,1.1053177,0.5329958,false
0.54622364,1.0613585,0.50380176,false
0.49814823,1.017364,0.4718532,false
0.4500308,0.9733343,0.4371469,false
0.4018713,0.9292695,0.39967924,false
0.35366964,0.8851693,0.35944626,false
0.30542573,0.8410338,0.31644383,false
0.25713953,0.7968629,0.27066746,false
0.20881096,0.7526566,0.22211242,false
0.16043992,0.7084147,0.17077363,false
0.11202635,0.66413724,0.11664577,false
0.06357018,0.6198242,0.0597232,false
0.015071323,0.5754754,0.0,true
0.30442193,0.9253406,-0.00031373807,false
0.26962617,0.8922911,0.0012110997,false
0.23480843,0.8592219,0.0,true
3.9135537,4.481197,-0.014580889,false
3.8277693,4.4067593,0.041589007,false
3.741851,4.3322206,0.0950749,false
3.6557984,4.2575808,0.1458717,false
3.569611,4.18284,0.19397457,false
3.4832885,4.1079974,0.23937894,false
3.39683,4.0330524,0.2820805,false
3.310236,3.958006,0.32207516,false
3.223505,3.8828566,0.35935915,false
3.1366374,3.8076048,0.3939289,false
3.0496323,3.7322497,0.42578113,false
2.9624894,3.6567914,0.45491287,false
2.8752084,3.5812294,0.48132136,false
2.7877884,3.5055637,0.5050041,false
2.7002296,3.4297936,0.5259589,false
2.6125312,3.3539193,0.54418385,false
2.5246928,3.27794,0.5596772,false
2.436714,3.2018557,0.5724376,false
2.348594,3.1256661,0.5824639,false
2.2603328,3.049371,0.5897553,false
2.1719298,2.9729698,0.5943111,false
2.0833848,2.8964624,0.59613115,false
1.9946967,2.8198488,0.5952152,false
1.9058657,2.743128,0.5915631,false
1.8168908,2.6663003,0.5851744,false
1.727772,2.5893652,0.5760482,false
1.6385086,2.5123224,0.5641836,false
1.5491,2.4351714,0.54957914,false
1.459546,2.3579123,0.53223336,false
1.3698459,2.2805445,0.5121444,false
1.2799994,2.2030678,0.48930997,false
1.1900059,2.1254818,0.4637278,false
1.0998651,2.0477865,0.43539515,false
1.0095762,1.9699812,0.40430906,false
0.91913897,1.8920658,0.37046626,false
0.82855284,1.8140398,0.33386326,false
0.7378173,1.7359031,0.29449624,false
0.6469319,1.6576554,0.25236106,false
0.5558961,1.5792961,0.20745338,false
0.46470946,1.5008252,0.15976855,false
0.37337142,1.4222422,0.10930158,false
0.28188148,1.3435467,0.05604725,false
0.19023918,1.2647387,0.0,true
3.1682932,4.5350666,-0.018656472,false
3.0729544,4.4398966,0.024220336,false
2.9774501,4.344562,0.06439051,false
2.8817797,4.2490616,0.10185024,false
2.7859426,4.153395,0.13659596,false
2.6899383,4.0575624,0.16862439,false
2.593766,3.9615622,0.1979325,false
2.4974256,3.865394,0.22451751,false
2.4009159,3.7690578,0.24837695,false
2.3042367,3.6725523,0.26950857,false
2.2073874,3.5758774,0.28791043,false
2.110367,3.4790323,0.30358082,false
2.0131755,3.3820162,0.31651837,false
1.915812,3.284829,0.32672188,false
1.8182758,3.1874695,0.3341905,false
1.7205663,3.0899374,0.33892357,false
1.6226829,2.9922323,0.34092087,false
1.5246252,2.8943534,0.34018221,false
1.4263923,2.7963,0.3367074,false
1.3279837,2.6980712,0.330496,false
1.2293987,2.599667,0.32154727,false
1.1306368,2.5010865,0.3098601,false
1.0316973,2.402329,0.29543328,false
0.93257946,2.3033938,0.27826518,false
0.8332827,2.2042804,0.25835398,false
0.7338064,2.104988,0.23569757,false
0.6341499,2.005516,0.21029352,false
0.5343125,1.9058641,0.18213917,false
0.43429363,1.8060312,0.15123159,false
0.33409256,1.7060168,0.11756753,false
0.23370862,1.6058202,0.08114349,false
0.13314117,1.5054408,0.041955672,false
0.032389548,1.4048779,0.0,true
0.4984957,1.2478524,-0.007315385,false
0.41826397,1.1574311,0.0019368021,false
0.33791512,1.066861,0.008453849,false
0.25744876,0.9761415,0.012235245,false
0.17686458,0.8852722,0.013280749,false
0.09616222,0.7942526,0.011590291,false
0.015341337,0.7030821,0.0071635665,false
-0.06559842,0.6117603,0.0,true
0.38020703,1.6621217,-0.010820697,false
0.3504564,1.6406181,0.011689155,false
0.32068965,1.6191063,0.0314702,false
0.29090682,1.5975859,0.048520602,false
0.2611079,1.5760573,0.062838815,false
0.23129281,1.5545201,0.07442356,false
0.2014616,1.5329746,0.083273806,false
0.17161421,1.5114206,0.089388825,false
0.14175066,1.4898583,0.09276813,false
0.11187089,1.4682873,0.09341154,false
0.081974916,1.4467081,0.091318965,false
0.052062698,1.4251204,0.08649005,false
0.02213423,1.4035242,0.07892419,false
-0.007810509,1.3819195,0.06862049,false
-0.037771538,1.3603063,0.055577785,false
-0.06774887,1.3386847,0.039794657,false
-0.09774253,1.3170545,0.021269388,false
-0.12775253,1.2954159,0.0,true
0.7918372,2.079201,-0.027085481,false
0.77069306,2.0519314,0.021378295,false
0.7495408,2.0246482,0.06714417,false
0.72838044,1.9973515,0.11020778,false
0.7072119,1.9700414,0.15056503,false
0.6860353,1.9427177,0.1882121,false
0.66485053,1.9153804,0.22314538,false
0.64365757,1.8880295,0.2553616,false
0.6224565,1.8606651,0.2848577,false
0.6012472,1.833287,0.31163087,false
0.5800298,1.8058953,0.33567864,false
0.55880415,1.77849,0.35699874,false
0.5375704,1.7510711,0.37558922,false
0.51632845,1.7236384,0.39144832,false
0.49507827,1.6961923,0.40457466,false
0.47381988,1.6687323,0.41496706,false
0.45255333,1.6412586,0.4226246,false
0.43127853,1.6137713,0.42754665,false
0.40999553,1.5862702,0.4297329,false
0.3887043,1.5587554,0.42918321,false
0.36740485,1.5312269,0.42589742,false
0.34609714,1.5036845,0.4198751,false
0.3247812,1.4761283,0.41111544,false
0.30345702,1.4485584,0.39961746,false
0.28212455,1.4209747,0.3853799,false
0.26078385,1.3933773,0.3684012,false
0.23943485,1.3657659,0.34867954,false
0.21807759,1.3381407,0.32621282,false
0.19671205,1.3105016,0.30099863,false
0.17533821,1.2828487,0.27303433,false
0.15395609,1.2551819,0.24231704,false
0.13256565,1.2275012,0.20884348,false
0.1111669,1.1998065,0.1726102,false
0.08975984,1.1720979,0.1336134,false
0.06834447,1.1443753,0.091849044,false
0.046920758,1.1166389,0.047312785,false
0.025488714,1.0888884,0.0,true
1.7461766,2.6988344,-0.018188834,false
1.6593754,2.6065114,0.004753093,false
1.572437,2.5140333,0.024966523,false
1.4853611,2.4213996,0.042449586,false
1.3981472,2.3286095,0.05720069,false
1.3107948,2.2356627,0.0692185,false
1.2233036,2.1425586,0.07850197,false
1.1356729,2.0492969,0.0850503,false
1.0479026,1.9558766,0.088862985,false
0.95999193,1.8622974,0.08993978,false
0.8719407,1.7685589,0.08828061,false
0.7837482,1.6746602,0.083885185,false
0.6954142,1.5806011,0.07675292,false
0.6069381,1.4863809,0.06688298,false
0.51831955,1.3919991,0.05427425,false
0.429558,1.2974551,0.038925327,false
0.34065306,1.2027483,0.020834558,false
0.25160423,1.1078782,0.0,true
2.06478,4.4553857,-0.023528766,false
2.0270245,4.387215,0.05147475,false
1.9892433,4.31896,0.12383737,false
1.9514362,4.2506204,0.19355227,false
1.913603,4.1821957,0.26061285,false
1.8757439,4.113686,0.32501277,false
1.8378586,4.0450907,0.38674596,false
1.7999473,3.9764102,0.4458065,false
1.7620099,3.9076436,0.50218886,false
1.7240463,3.838791,0.5558876,false
1.6860566,3.769852,0.6068976,false
1.6480407,3.7008266,0.65521413,false
1.6099985,3.6317148,0.7008324,false
1.5719299,3.5625157,0.7437483,false
1.533835,3.4932299,0.7839576,false
1.4957138,3.4238565,0.82145643,false
1.4575661,3.3543956,0.8562414,false
1.4193921,3.284847,0.88830906,false
1.3811915,3.2152104,0.9176564,false
1.3429645,3.1454856,0.9442808,false
1.3047109,3.0756724,0.9681796,false
1.2664306,3.0057704,0.9893506,false
1.2281238,2.9357798,1.0077919,false
1.1897902,2.8656998,1.0235018,false
1.1514301,2.7955306,1.0364788,false
1.1130432,2.7252717,1.0467217,false
1.0746294,2.654923,1.0542297,false
1.036189,2.5844843,1.0590024,false
0.99772155,2.5139554,1.0610391,false
0.95922726,2.443336,1.0603399,false
0.9207061,2.3726258,1.0569047,false
0.8821579,2.3018248,1.0507329,false
0.84358275,2.2309325,1.0418236,false
0.8049806,2.1599488,1.0301759,false
0.7663513,2.0888734,1.0157887,false
0.7276949,2.0177062,0.9986602,false
0.6890114,1.9464467,0.9787886,false
0.6503006,1.8750949,0.9561718,false
0.61156267,1.8036505,0.9308075,false
0.5727975,1.7321131,0.90269285,false
0.5340049,1.6604828,0.871825,false
0.49518505,1.5887591,0.83820075,false
0.45633778,1.5169417,0.8018166,false
0.4174631,1.4450306,0.76266867,false
0.37856096,1.3730253,0.720753,false
0.33963132,1.3009257,0.67606515,false
0.30067414,1.2287316,0.62860054,false
0.26168936,1.1564426,0.5783542,false
0.22267699,1.0840586,0.5253209,false
0.18363696,1.0115793,0.46949518,false
0.14456923,0.9390044,0.41087115,false
0.10547377,0.86633366,0.34944272,false
0.06635054,0.7935668,0.28520355,false
0.027199494,0.72070366,0.21814685,false
-0.011979407,0.64774394,0.14826563,false
-0.0511862,0.5746873,0.07555255,false
-0.090420924,0.5015336,0.0,true
-0.13803285,1.7530415,-0.025944896,false
-0.1469034,1.7228689,2.0532672e-05,false
-0.15577535,1.6926798,0.02325985,false
-0.16464874,1.6624742,0.04377089,false
-0.17352356,1.6322519,0.061551757,false
-0.1823998,1.602013,0.07660082,false
-0.19127747,1.5717576,0.08891673,false
-0.20015658,1.5414855,0.09849839,false
-0.20903713,1.5111969,0.105344996,false
-0.2179191,1.4808915,0.10945599,false
-0.2268025,1.4505694,0.11083111,false
-0.23568733,1.4202306,0.109470285,false
-0.2445736,1.389875,0.10537325,false
-0.2534613,1.3595029,0.09853945,false
-0.26235044,1.3291138,0.088968076,false
-0.271241,1.2987081,0.07665805,false
-0.280133,1.2682855,0.061607994,false
-0.28902644,1.2378463,0.043816287,false
-0.2979213,1.20739,0.023281015,false
-0.30681762,1.176917,0.0,true
6.7522163,7.3001456,-0.044687293,false
6.6617217,7.212606,0.051621698,false
6.571078,7.124927,0.1453542,false
6.4802847,7.037108,0.23650153,false
6.3893414,6.9491487,0.32505524,false
6.2982473,6.861048,0.4110071,false
6.207002,6.7728066,0.4943491,false
6.115606,6.6844234,0.5750734,false
6.024057,6.595898,0.6531725,false
5.932356,6.50723,0.728639,false
5.8405013,6.418419,0.8014658,false
5.748493,6.329464,0.8716461,false
5.656331,6.240365,0.9391732,false
5.5640144,6.1511216,1.0040408,false
5.4715424,6.0617332,1.0662427,false
5.378915,5.9721994,1.125773,false
5.2861314,5.8825197,1.1826259,false
5.1931906,5.7926936,1.2367963,false
5.100093,5.7027206,1.2882787,false
5.0068374,5.6126,1.3370686,false
4.913423,5.5223317,1.383161,false
4.8198504,5.4319153,1.4265517,false
4.726118,5.3413496,1.4672364,false
4.632226,5.2506347,1.5052115,false
4.538173,5.1597705,1.5404732,false
4.4439597,5.0687556,1.5730182,false
4.349584,4.9775896,1.6028435,false
4.2550464,4.886273,1.6299462,false
4.160346,4.794804,1.6543237,false
4.0654826,4.7031827,1.6759739,false
3.9704552,4.6114087,1.6948946,false
3.8752635,4.5194817,1.7110841,false
3.7799065,4.4274,1.7245411,false
3.684384,4.3351645,1.7352642,false
3.5886955,4.2427745,1.7432525,false
3.4928403,4.1502285,1.7485055,false
3.3968177,4.0575266,1.7510227,false
3.3006272,3.9646685,1.750804,false
